JF,state,year,services_state_tax,local_tax,services_tax
54,Arizona,2005,0.0,2.32,0.0
55,Arizona,2005,0.0,2.32,0.0
56,Arizona,2005,0.0,2.32,0.0
57,Arizona,2005,5.599999904632568,2.32,7.919999904632569
58,Arizona,2005,0.0,2.32,0.0
59,Arizona,2005,0.0,2.32,0.0
60,Arizona,2005,0.0,2.32,0.0
61,Arizona,2005,0.0,2.32,0.0
62,Arizona,2005,0.0,2.32,0.0
63,Arizona,2005,0.0,2.32,0.0
64,Arizona,2005,0.0,2.32,0.0
65,Arizona,2005,0.0,2.32,0.0
66,Arizona,2005,0.0,2.32,0.0
67,Arizona,2005,0.0,2.32,0.0
68,Arizona,2005,0.0,2.32,0.0
69,Arizona,2005,0.0,2.32,0.0
70,Arizona,2005,0.0,2.32,0.0
71,Arizona,2005,5.599999904632568,2.32,7.919999904632569
72,Arizona,2005,0.0,2.32,0.0
73,Arizona,2005,0.0,2.32,0.0
74,Arizona,2005,0.0,2.32,0.0
75,Arizona,2005,0.0,2.32,0.0
76,Arizona,2005,0.0,2.32,0.0
77,Arizona,2005,0.0,2.32,0.0
78,Arizona,2005,0.0,2.32,0.0
79,Arizona,2005,0.0,2.32,0.0
80,Arizona,2005,0.0,2.32,0.0
81,Arizona,2005,0.0,2.32,0.0
82,Arizona,2005,5.599999904632568,2.32,7.919999904632569
83,Arizona,2005,5.599999904632568,2.32,7.919999904632569
84,Arizona,2005,0.0,2.32,0.0
85,Arizona,2005,0.0,2.32,0.0
86,Arizona,2005,0.0,2.32,0.0
87,Arizona,2005,0.0,2.32,0.0
88,Arizona,2005,0.0,2.32,0.0
89,Arizona,2005,0.0,2.32,0.0
90,Arizona,2005,0.0,2.32,0.0
91,Arizona,2005,0.0,2.32,0.0
92,Arizona,2005,5.599999904632568,2.32,7.919999904632569
93,Arizona,2005,5.599999904632568,2.32,7.919999904632569
94,Arizona,2005,5.599999904632568,2.32,7.919999904632569
95,Arizona,2005,0.0,2.32,0.0
96,Arizona,2005,0.0,2.32,0.0
97,Arizona,2005,0.0,2.32,0.0
98,Arizona,2005,0.0,2.32,0.0
99,Arizona,2005,5.599999904632568,2.32,7.919999904632569
100,Arizona,2005,5.599999904632568,2.32,7.919999904632569
101,Arizona,2005,0.0,2.32,0.0
102,Arizona,2005,0.0,2.32,0.0
103,Arizona,2005,0.0,2.32,0.0
104,Arizona,2005,0.0,2.32,0.0
105,Arizona,2005,0.0,2.32,0.0
106,Arizona,2005,0.0,2.32,0.0
107,Arizona,2005,5.599999904632568,2.32,7.919999904632569
108,Arizona,2005,0.0,2.32,0.0
109,Arizona,2005,0.0,2.32,0.0
110,Arizona,2005,0.0,2.32,0.0
111,Arizona,2005,0.0,2.32,0.0
112,Arizona,2005,0.0,2.32,0.0
113,Arizona,2005,0.0,2.32,0.0
114,Arizona,2005,0.0,2.32,0.0
115,Arizona,2005,0.0,2.32,0.0
116,Arizona,2005,0.0,2.32,0.0
117,Arizona,2005,5.599999904632568,2.32,7.919999904632569
118,Arizona,2005,5.599999904632568,2.32,7.919999904632569
119,Arizona,2005,5.599999904632568,2.32,7.919999904632569
120,Arizona,2005,5.599999904632568,2.32,7.919999904632569
121,Arizona,2005,5.599999904632568,2.32,7.919999904632569
122,Arizona,2005,0.0,2.32,0.0
123,Arizona,2005,0.0,2.32,0.0
124,Arizona,2005,0.0,2.32,0.0
125,Arizona,2005,5.599999904632568,2.32,7.919999904632569
126,Arizona,2005,0.0,2.32,0.0
127,Arizona,2005,0.0,2.32,0.0
128,Arizona,2005,5.599999904632568,2.32,7.919999904632569
129,Arizona,2005,5.599999904632568,2.32,7.919999904632569
130,Arizona,2005,5.599999904632568,2.32,7.919999904632569
131,Arizona,2005,0.0,2.32,0.0
132,Arizona,2005,0.0,2.32,0.0
133,Arizona,2005,5.599999904632568,2.32,7.919999904632569
134,Arizona,2005,5.599999904632568,2.32,7.919999904632569
135,Arizona,2005,0.0,2.32,0.0
136,Arizona,2005,5.599999904632568,2.32,7.919999904632569
137,Arizona,2005,0.0,2.32,0.0
138,Arizona,2005,5.599999904632568,2.32,7.919999904632569
139,Arizona,2005,5.599999904632568,2.32,7.919999904632569
140,Arizona,2005,0.0,2.32,0.0
141,Arizona,2005,5.599999904632568,2.32,7.919999904632569
142,Arizona,2005,0.0,2.32,0.0
143,Arizona,2005,0.0,2.32,0.0
144,Arizona,2005,0.0,2.32,0.0
145,Arizona,2005,0.0,2.32,0.0
146,Arizona,2005,0.0,2.32,0.0
147,Arizona,2005,0.0,2.32,0.0
148,Arizona,2005,0.0,2.32,0.0
149,Arizona,2005,0.0,2.32,0.0
150,Arizona,2005,0.0,2.32,0.0
151,Arizona,2005,5.599999904632568,2.32,7.919999904632569
152,Arizona,2005,5.599999904632568,2.32,7.919999904632569
153,Arizona,2005,5.599999904632568,2.32,7.919999904632569
154,Arizona,2005,5.599999904632568,2.32,7.919999904632569
155,Arizona,2005,5.599999904632568,2.32,7.919999904632569
156,Arizona,2005,5.599999904632568,2.32,7.919999904632569
157,Arizona,2005,5.599999904632568,2.32,7.919999904632569
158,Arizona,2005,5.599999904632568,2.32,7.919999904632569
159,Arizona,2005,5.599999904632568,2.32,7.919999904632569
160,Arizona,2005,5.599999904632568,2.32,7.919999904632569
161,Arizona,2005,0.0,2.32,0.0
162,Arizona,2005,5.4999999063355585,2.32,7.819999906335559
163,Arizona,2005,5.4999999063355585,2.32,7.819999906335559
164,Arizona,2005,5.599999904632568,2.32,7.919999904632569
165,Arizona,2005,5.599999904632568,2.32,7.919999904632569
166,Arizona,2005,0.0,2.32,0.0
167,Arizona,2005,0.0,2.32,0.0
168,Arizona,2005,0.0,2.32,0.0
169,Arizona,2005,0.0,2.32,0.0
170,Arizona,2005,5.599999904632568,2.32,7.919999904632569
171,Arizona,2005,0.0,2.32,0.0
172,Arizona,2005,0.0,2.32,0.0
173,Arizona,2005,0.0,2.32,0.0
174,Arizona,2005,0.0,2.32,0.0
175,Arizona,2005,5.599999904632568,2.32,7.919999904632569
176,Arizona,2005,0.0,2.32,0.0
177,Arizona,2005,0.0,2.32,0.0
178,Arizona,2005,0.0,2.32,0.0
179,Arizona,2005,0.0,2.32,0.0
180,Arizona,2005,0.0,2.32,0.0
181,Arizona,2005,0.0,2.32,0.0
182,Arizona,2005,0.0,2.32,0.0
183,Arizona,2005,0.0,2.32,0.0
0,California,2005,7.25,0.81,8.06
1,California,2005,0.0,0.81,0.0
2,California,2005,0.0,0.81,0.0
3,California,2005,0.0,0.81,0.0
4,California,2005,0.0,0.81,0.0
5,California,2005,0.0,0.81,0.0
6,California,2005,0.0,0.81,0.0
7,California,2005,0.0,0.81,0.0
8,California,2005,0.0,0.81,0.0
9,California,2005,7.25,0.81,8.06
10,California,2005,0.0,0.81,0.0
11,California,2005,0.0,0.81,0.0
12,California,2005,0.0,0.81,0.0
13,California,2005,0.0,0.81,0.0
14,California,2005,0.0,0.81,0.0
15,California,2005,0.0,0.81,0.0
16,California,2005,0.0,0.81,0.0
17,California,2005,0.0,0.81,0.0
18,California,2005,0.0,0.81,0.0
19,California,2005,0.0,0.81,0.0
20,California,2005,0.0,0.81,0.0
21,California,2005,0.0,0.81,0.0
22,California,2005,0.0,0.81,0.0
23,California,2005,0.0,0.81,0.0
24,California,2005,0.0,0.81,0.0
25,California,2005,0.0,0.81,0.0
26,California,2005,0.0,0.81,0.0
27,California,2005,0.0,0.81,0.0
28,California,2005,0.0,0.81,0.0
29,California,2005,0.0,0.81,0.0
30,California,2005,0.0,0.81,0.0
31,California,2005,0.0,0.81,0.0
32,California,2005,0.0,0.81,0.0
33,California,2005,0.0,0.81,0.0
34,California,2005,0.0,0.81,0.0
35,California,2005,7.25,0.81,8.06
36,California,2005,0.0,0.81,0.0
37,California,2005,0.0,0.81,0.0
38,California,2005,0.0,0.81,0.0
39,California,2005,0.0,0.81,0.0
40,California,2005,0.0,0.81,0.0
41,California,2005,0.0,0.81,0.0
42,California,2005,0.0,0.81,0.0
43,California,2005,7.25,0.81,8.06
44,California,2005,0.0,0.81,0.0
45,California,2005,0.0,0.81,0.0
46,California,2005,0.0,0.81,0.0
47,California,2005,0.0,0.81,0.0
48,California,2005,0.0,0.81,0.0
49,California,2005,0.0,0.81,0.0
50,California,2005,0.0,0.81,0.0
51,California,2005,0.0,0.81,0.0
52,California,2005,0.0,0.81,0.0
53,California,2005,0.0,0.81,0.0
54,California,2005,0.0,0.81,0.0
55,California,2005,0.0,0.81,0.0
56,California,2005,0.0,0.81,0.0
57,California,2005,0.0,0.81,0.0
58,California,2005,0.0,0.81,0.0
59,California,2005,0.0,0.81,0.0
60,California,2005,0.0,0.81,0.0
61,California,2005,7.25,0.81,8.06
62,California,2005,0.0,0.81,0.0
63,California,2005,0.0,0.81,0.0
64,California,2005,0.0,0.81,0.0
65,California,2005,0.0,0.81,0.0
66,California,2005,0.0,0.81,0.0
67,California,2005,0.0,0.81,0.0
68,California,2005,0.0,0.81,0.0
69,California,2005,0.0,0.81,0.0
70,California,2005,0.0,0.81,0.0
71,California,2005,7.25,0.81,8.06
72,California,2005,0.0,0.81,0.0
73,California,2005,0.0,0.81,0.0
74,California,2005,0.0,0.81,0.0
75,California,2005,0.0,0.81,0.0
76,California,2005,0.0,0.81,0.0
77,California,2005,0.0,0.81,0.0
78,California,2005,7.25,0.81,8.06
79,California,2005,0.0,0.81,0.0
80,California,2005,0.0,0.81,0.0
81,California,2005,0.0,0.81,0.0
82,California,2005,7.25,0.81,8.06
83,California,2005,0.0,0.81,0.0
84,California,2005,0.0,0.81,0.0
85,California,2005,0.0,0.81,0.0
86,California,2005,0.0,0.81,0.0
87,California,2005,0.0,0.81,0.0
88,California,2005,0.0,0.81,0.0
89,California,2005,0.0,0.81,0.0
90,California,2005,0.0,0.81,0.0
91,California,2005,0.0,0.81,0.0
92,California,2005,7.25,0.81,8.06
93,California,2005,7.25,0.81,8.06
94,California,2005,7.25,0.81,8.06
95,California,2005,0.0,0.81,0.0
96,California,2005,0.0,0.81,0.0
97,California,2005,0.0,0.81,0.0
98,California,2005,0.0,0.81,0.0
99,California,2005,0.0,0.81,0.0
100,California,2005,7.25,0.81,8.06
101,California,2005,0.0,0.81,0.0
102,California,2005,0.0,0.81,0.0
103,California,2005,0.0,0.81,0.0
104,California,2005,0.0,0.81,0.0
105,California,2005,7.25,0.81,8.06
106,California,2005,0.0,0.81,0.0
107,California,2005,7.25,0.81,8.06
108,California,2005,7.25,0.81,8.06
109,California,2005,7.25,0.81,8.06
110,California,2005,0.0,0.81,0.0
111,California,2005,0.0,0.81,0.0
112,California,2005,0.0,0.81,0.0
113,California,2005,0.0,0.81,0.0
114,California,2005,7.25,0.81,8.06
115,California,2005,0.0,0.81,0.0
116,California,2005,0.0,0.81,0.0
117,California,2005,0.0,0.81,0.0
118,California,2005,0.0,0.81,0.0
119,California,2005,0.0,0.81,0.0
120,California,2005,0.0,0.81,0.0
121,California,2005,0.0,0.81,0.0
122,California,2005,0.0,0.81,0.0
123,California,2005,0.0,0.81,0.0
124,California,2005,7.25,0.81,8.06
125,California,2005,0.0,0.81,0.0
126,California,2005,0.0,0.81,0.0
127,California,2005,0.0,0.81,0.0
128,California,2005,0.0,0.81,0.0
129,California,2005,0.0,0.81,0.0
130,California,2005,0.0,0.81,0.0
131,California,2005,0.0,0.81,0.0
132,California,2005,0.0,0.81,0.0
133,California,2005,0.0,0.81,0.0
134,California,2005,0.0,0.81,0.0
135,California,2005,0.0,0.81,0.0
136,California,2005,0.0,0.81,0.0
137,California,2005,0.0,0.81,0.0
138,California,2005,0.0,0.81,0.0
139,California,2005,0.0,0.81,0.0
140,California,2005,0.0,0.81,0.0
141,California,2005,7.25,0.81,8.06
142,California,2005,0.0,0.81,0.0
143,California,2005,0.0,0.81,0.0
144,California,2005,0.0,0.81,0.0
145,California,2005,0.0,0.81,0.0
146,California,2005,0.0,0.81,0.0
147,California,2005,0.0,0.81,0.0
148,California,2005,0.0,0.81,0.0
149,California,2005,0.0,0.81,0.0
150,California,2005,0.0,0.81,0.0
151,California,2005,7.25,0.81,8.06
152,California,2005,7.25,0.81,8.06
153,California,2005,7.25,0.81,8.06
154,California,2005,7.25,0.81,8.06
155,California,2005,7.25,0.81,8.06
156,California,2005,7.25,0.81,8.06
157,California,2005,7.25,0.81,8.06
158,California,2005,0.0,0.81,0.0
159,California,2005,7.25,0.81,8.06
160,California,2005,7.25,0.81,8.06
161,California,2005,0.0,0.81,0.0
162,California,2005,7.25,0.81,8.06
163,California,2005,7.25,0.81,8.06
164,California,2005,7.25,0.81,8.06
165,California,2005,7.25,0.81,8.06
166,California,2005,0.0,0.81,0.0
167,California,2005,0.0,0.81,0.0
168,California,2005,0.0,0.81,0.0
169,California,2005,0.0,0.81,0.0
170,California,2005,0.0,0.81,0.0
171,California,2005,0.0,0.81,0.0
172,California,2005,0.0,0.81,0.0
173,California,2005,0.0,0.81,0.0
174,California,2005,0.0,0.81,0.0
175,California,2005,0.0,0.81,0.0
176,California,2005,0.0,0.81,0.0
177,California,2005,7.25,0.81,8.06
178,California,2005,0.0,0.81,0.0
179,California,2005,0.0,0.81,0.0
180,California,2005,7.25,0.81,8.06
181,California,2005,0.0,0.81,0.0
182,California,2005,0.0,0.81,0.0
183,California,2005,7.25,0.81,8.06
0,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
1,Colorado,2005,0.0,4.34,0.0
2,Colorado,2005,0.0,4.34,0.0
3,Colorado,2005,0.0,4.34,0.0
4,Colorado,2005,0.0,4.34,0.0
5,Colorado,2005,0.0,4.34,0.0
6,Colorado,2005,0.0,4.34,0.0
7,Colorado,2005,0.0,4.34,0.0
8,Colorado,2005,0.0,4.34,0.0
9,Colorado,2005,0.0,4.34,0.0
10,Colorado,2005,0.0,4.34,0.0
11,Colorado,2005,0.0,4.34,0.0
12,Colorado,2005,0.0,4.34,0.0
13,Colorado,2005,0.0,4.34,0.0
14,Colorado,2005,0.0,4.34,0.0
15,Colorado,2005,0.0,4.34,0.0
16,Colorado,2005,0.0,4.34,0.0
17,Colorado,2005,0.0,4.34,0.0
18,Colorado,2005,0.0,4.34,0.0
19,Colorado,2005,0.0,4.34,0.0
20,Colorado,2005,0.0,4.34,0.0
21,Colorado,2005,0.0,4.34,0.0
22,Colorado,2005,0.0,4.34,0.0
23,Colorado,2005,0.0,4.34,0.0
24,Colorado,2005,0.0,4.34,0.0
25,Colorado,2005,0.0,4.34,0.0
26,Colorado,2005,0.0,4.34,0.0
27,Colorado,2005,0.0,4.34,0.0
28,Colorado,2005,0.0,4.34,0.0
29,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
30,Colorado,2005,0.0,4.34,0.0
31,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
32,Colorado,2005,0.0,4.34,0.0
33,Colorado,2005,0.0,4.34,0.0
34,Colorado,2005,0.0,4.34,0.0
35,Colorado,2005,0.0,4.34,0.0
36,Colorado,2005,0.0,4.34,0.0
37,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
38,Colorado,2005,0.0,4.34,0.0
39,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
40,Colorado,2005,0.0,4.34,0.0
41,Colorado,2005,0.0,4.34,0.0
42,Colorado,2005,0.0,4.34,0.0
43,Colorado,2005,0.0,4.34,0.0
44,Colorado,2005,0.0,4.34,0.0
45,Colorado,2005,0.0,4.34,0.0
46,Colorado,2005,0.0,4.34,0.0
47,Colorado,2005,0.0,4.34,0.0
48,Colorado,2005,0.0,4.34,0.0
49,Colorado,2005,0.0,4.34,0.0
50,Colorado,2005,0.0,4.34,0.0
51,Colorado,2005,0.0,4.34,0.0
52,Colorado,2005,0.0,4.34,0.0
53,Colorado,2005,0.0,4.34,0.0
54,Colorado,2005,0.0,4.34,0.0
55,Colorado,2005,0.0,4.34,0.0
56,Colorado,2005,0.0,4.34,0.0
57,Colorado,2005,0.0,4.34,0.0
58,Colorado,2005,0.0,4.34,0.0
59,Colorado,2005,0.0,4.34,0.0
60,Colorado,2005,0.0,4.34,0.0
61,Colorado,2005,0.0,4.34,0.0
62,Colorado,2005,0.0,4.34,0.0
63,Colorado,2005,0.0,4.34,0.0
64,Colorado,2005,0.0,4.34,0.0
65,Colorado,2005,0.0,4.34,0.0
66,Colorado,2005,0.0,4.34,0.0
67,Colorado,2005,0.0,4.34,0.0
68,Colorado,2005,0.0,4.34,0.0
69,Colorado,2005,0.0,4.34,0.0
70,Colorado,2005,0.0,4.34,0.0
71,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
72,Colorado,2005,0.0,4.34,0.0
73,Colorado,2005,0.0,4.34,0.0
74,Colorado,2005,0.0,4.34,0.0
75,Colorado,2005,0.0,4.34,0.0
76,Colorado,2005,0.0,4.34,0.0
77,Colorado,2005,0.0,4.34,0.0
78,Colorado,2005,0.0,4.34,0.0
79,Colorado,2005,0.0,4.34,0.0
80,Colorado,2005,0.0,4.34,0.0
81,Colorado,2005,0.0,4.34,0.0
82,Colorado,2005,0.0,4.34,0.0
83,Colorado,2005,0.0,4.34,0.0
84,Colorado,2005,0.0,4.34,0.0
85,Colorado,2005,0.0,4.34,0.0
86,Colorado,2005,0.0,4.34,0.0
87,Colorado,2005,0.0,4.34,0.0
88,Colorado,2005,0.0,4.34,0.0
89,Colorado,2005,0.0,4.34,0.0
90,Colorado,2005,0.0,4.34,0.0
91,Colorado,2005,0.0,4.34,0.0
92,Colorado,2005,0.0,4.34,0.0
93,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
94,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
95,Colorado,2005,0.0,4.34,0.0
96,Colorado,2005,0.0,4.34,0.0
97,Colorado,2005,0.0,4.34,0.0
98,Colorado,2005,0.0,4.34,0.0
99,Colorado,2005,0.0,4.34,0.0
100,Colorado,2005,0.0,4.34,0.0
101,Colorado,2005,0.0,4.34,0.0
102,Colorado,2005,0.0,4.34,0.0
103,Colorado,2005,0.0,4.34,0.0
104,Colorado,2005,0.0,4.34,0.0
105,Colorado,2005,0.0,4.34,0.0
106,Colorado,2005,0.0,4.34,0.0
107,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
108,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
109,Colorado,2005,0.0,4.34,0.0
110,Colorado,2005,0.0,4.34,0.0
111,Colorado,2005,0.0,4.34,0.0
112,Colorado,2005,0.0,4.34,0.0
113,Colorado,2005,0.0,4.34,0.0
114,Colorado,2005,0.0,4.34,0.0
115,Colorado,2005,0.0,4.34,0.0
116,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
117,Colorado,2005,0.0,4.34,0.0
118,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
119,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
120,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
121,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
122,Colorado,2005,0.0,4.34,0.0
123,Colorado,2005,0.0,4.34,0.0
124,Colorado,2005,0.0,4.34,0.0
125,Colorado,2005,0.0,4.34,0.0
126,Colorado,2005,0.0,4.34,0.0
127,Colorado,2005,0.0,4.34,0.0
128,Colorado,2005,0.0,4.34,0.0
129,Colorado,2005,0.0,4.34,0.0
130,Colorado,2005,0.0,4.34,0.0
131,Colorado,2005,0.0,4.34,0.0
132,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
133,Colorado,2005,0.0,4.34,0.0
134,Colorado,2005,0.0,4.34,0.0
135,Colorado,2005,0.0,4.34,0.0
136,Colorado,2005,0.0,4.34,0.0
137,Colorado,2005,0.0,4.34,0.0
138,Colorado,2005,0.0,4.34,0.0
139,Colorado,2005,0.0,4.34,0.0
140,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
141,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
142,Colorado,2005,0.0,4.34,0.0
143,Colorado,2005,0.0,4.34,0.0
144,Colorado,2005,0.0,4.34,0.0
145,Colorado,2005,0.0,4.34,0.0
146,Colorado,2005,0.0,4.34,0.0
147,Colorado,2005,0.0,4.34,0.0
148,Colorado,2005,0.0,4.34,0.0
149,Colorado,2005,0.0,4.34,0.0
150,Colorado,2005,0.0,4.34,0.0
151,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
152,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
153,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
154,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
155,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
156,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
157,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
158,Colorado,2005,0.0,4.34,0.0
159,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
160,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
161,Colorado,2005,0.0,4.34,0.0
162,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
163,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
164,Colorado,2005,0.0,4.34,0.0
165,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
166,Colorado,2005,0.0,4.34,0.0
167,Colorado,2005,0.0,4.34,0.0
168,Colorado,2005,0.0,4.34,0.0
169,Colorado,2005,0.0,4.34,0.0
170,Colorado,2005,0.0,4.34,0.0
171,Colorado,2005,0.0,4.34,0.0
172,Colorado,2005,0.0,4.34,0.0
173,Colorado,2005,0.0,4.34,0.0
174,Colorado,2005,0.0,4.34,0.0
175,Colorado,2005,0.0,4.34,0.0
176,Colorado,2005,0.0,4.34,0.0
177,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
178,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
179,Colorado,2005,0.0,4.34,0.0
180,Colorado,2005,0.0,4.34,0.0
181,Colorado,2005,0.0,4.34,0.0
182,Colorado,2005,0.0,4.34,0.0
183,Colorado,2005,2.9000000953674316,4.34,7.2400000953674315
0,Connecticut,2005,6.0,0.0,6.0
1,Connecticut,2005,0.0,0.0,0.0
2,Connecticut,2005,0.0,0.0,0.0
3,Connecticut,2005,0.0,0.0,0.0
4,Connecticut,2005,0.0,0.0,0.0
5,Connecticut,2005,6.0,0.0,6.0
6,Connecticut,2005,0.0,0.0,0.0
7,Connecticut,2005,0.0,0.0,0.0
8,Connecticut,2005,0.0,0.0,0.0
9,Connecticut,2005,6.0,0.0,6.0
10,Connecticut,2005,6.0,0.0,6.0
11,Connecticut,2005,6.0,0.0,6.0
12,Connecticut,2005,6.0,0.0,6.0
13,Connecticut,2005,6.0,0.0,6.0
14,Connecticut,2005,0.0,0.0,0.0
15,Connecticut,2005,0.0,0.0,0.0
16,Connecticut,2005,0.0,0.0,0.0
17,Connecticut,2005,0.0,0.0,0.0
18,Connecticut,2005,0.0,0.0,0.0
19,Connecticut,2005,0.0,0.0,0.0
20,Connecticut,2005,0.0,0.0,0.0
21,Connecticut,2005,0.0,0.0,0.0
22,Connecticut,2005,6.0,0.0,6.0
23,Connecticut,2005,6.0,0.0,6.0
24,Connecticut,2005,0.0,0.0,0.0
25,Connecticut,2005,0.0,0.0,0.0
26,Connecticut,2005,0.0,0.0,0.0
27,Connecticut,2005,0.0,0.0,0.0
28,Connecticut,2005,0.0,0.0,0.0
29,Connecticut,2005,6.0,0.0,6.0
30,Connecticut,2005,6.0,0.0,6.0
31,Connecticut,2005,6.0,0.0,6.0
32,Connecticut,2005,6.0,0.0,6.0
33,Connecticut,2005,0.0,0.0,0.0
34,Connecticut,2005,6.0,0.0,6.0
35,Connecticut,2005,6.0,0.0,6.0
36,Connecticut,2005,6.0,0.0,6.0
37,Connecticut,2005,6.0,0.0,6.0
38,Connecticut,2005,6.0,0.0,6.0
39,Connecticut,2005,6.0,0.0,6.0
40,Connecticut,2005,0.0,0.0,0.0
41,Connecticut,2005,0.0,0.0,0.0
42,Connecticut,2005,0.0,0.0,0.0
43,Connecticut,2005,0.0,0.0,0.0
44,Connecticut,2005,0.0,0.0,0.0
45,Connecticut,2005,0.0,0.0,0.0
46,Connecticut,2005,0.0,0.0,0.0
47,Connecticut,2005,0.0,0.0,0.0
48,Connecticut,2005,0.0,0.0,0.0
49,Connecticut,2005,0.0,0.0,0.0
50,Connecticut,2005,0.0,0.0,0.0
51,Connecticut,2005,0.0,0.0,0.0
52,Connecticut,2005,0.0,0.0,0.0
53,Connecticut,2005,0.0,0.0,0.0
54,Connecticut,2005,6.0,0.0,6.0
55,Connecticut,2005,6.0,0.0,6.0
56,Connecticut,2005,6.0,0.0,6.0
57,Connecticut,2005,0.0,0.0,0.0
58,Connecticut,2005,0.0,0.0,0.0
59,Connecticut,2005,0.0,0.0,0.0
60,Connecticut,2005,6.0,0.0,6.0
61,Connecticut,2005,0.0,0.0,0.0
62,Connecticut,2005,6.0,0.0,6.0
63,Connecticut,2005,0.0,0.0,0.0
64,Connecticut,2005,0.0,0.0,0.0
65,Connecticut,2005,6.0,0.0,6.0
66,Connecticut,2005,6.0,0.0,6.0
67,Connecticut,2005,0.0,0.0,0.0
68,Connecticut,2005,0.0,0.0,0.0
69,Connecticut,2005,6.0,0.0,6.0
70,Connecticut,2005,0.0,0.0,0.0
71,Connecticut,2005,6.0,0.0,6.0
72,Connecticut,2005,0.0,0.0,0.0
73,Connecticut,2005,0.0,0.0,0.0
74,Connecticut,2005,0.0,0.0,0.0
75,Connecticut,2005,0.0,0.0,0.0
76,Connecticut,2005,0.0,0.0,0.0
77,Connecticut,2005,0.0,0.0,0.0
78,Connecticut,2005,6.0,0.0,6.0
79,Connecticut,2005,6.0,0.0,6.0
80,Connecticut,2005,0.0,0.0,0.0
81,Connecticut,2005,0.0,0.0,0.0
82,Connecticut,2005,6.0,0.0,6.0
83,Connecticut,2005,0.0,0.0,0.0
84,Connecticut,2005,6.0,0.0,6.0
85,Connecticut,2005,6.0,0.0,6.0
86,Connecticut,2005,0.0,0.0,0.0
87,Connecticut,2005,6.0,0.0,6.0
88,Connecticut,2005,6.0,0.0,6.0
89,Connecticut,2005,0.0,0.0,0.0
90,Connecticut,2005,0.0,0.0,0.0
91,Connecticut,2005,6.0,0.0,6.0
92,Connecticut,2005,6.0,0.0,6.0
93,Connecticut,2005,6.0,0.0,6.0
94,Connecticut,2005,6.0,0.0,6.0
95,Connecticut,2005,6.0,0.0,6.0
96,Connecticut,2005,0.0,0.0,0.0
97,Connecticut,2005,6.0,0.0,6.0
98,Connecticut,2005,6.0,0.0,6.0
99,Connecticut,2005,6.0,0.0,6.0
100,Connecticut,2005,6.0,0.0,6.0
101,Connecticut,2005,0.0,0.0,0.0
102,Connecticut,2005,6.0,0.0,6.0
103,Connecticut,2005,6.0,0.0,6.0
104,Connecticut,2005,0.0,0.0,0.0
105,Connecticut,2005,6.0,0.0,6.0
106,Connecticut,2005,6.0,0.0,6.0
107,Connecticut,2005,6.0,0.0,6.0
108,Connecticut,2005,6.0,0.0,6.0
109,Connecticut,2005,1.0,0.0,1.0
110,Connecticut,2005,1.0,0.0,1.0
111,Connecticut,2005,0.0,0.0,0.0
112,Connecticut,2005,0.0,0.0,0.0
113,Connecticut,2005,1.0,0.0,1.0
114,Connecticut,2005,1.0,0.0,1.0
115,Connecticut,2005,1.0,0.0,1.0
116,Connecticut,2005,1.0,0.0,1.0
117,Connecticut,2005,1.0,0.0,1.0
118,Connecticut,2005,1.0,0.0,1.0
119,Connecticut,2005,1.0,0.0,1.0
120,Connecticut,2005,1.0,0.0,1.0
121,Connecticut,2005,1.0,0.0,1.0
122,Connecticut,2005,0.0,0.0,0.0
123,Connecticut,2005,0.0,0.0,0.0
124,Connecticut,2005,6.0,0.0,6.0
125,Connecticut,2005,6.0,0.0,6.0
